HR 865;S;PER;TRI
HR 849;S;PER;CAS
IDS 02465+4810;S;PER;CAS
HR 949;S;CAS;CAM
CCDM J19579+4216ABC;S;CYG;LYR
HR 7733;S;CYG;LYR
HD 193793;S;CYG;LYR
CCDM J20198+4522AB;S;CYG;LYR
HD 196865;S;CYG;CEP
V2015/Cyg;S;CYG;CEP
51/Cyg;S;CYG;CEP
HD 198624;S;CYG;LAC
CCDM J20512+5126AB;S;CYG;CEP
HR 8025;S;CYG;LAC
CCDM J20585+5028AB;S;CYG;CEP
HD 203320;S;CYG;LAC
HD 206040;S;CYG;LAC
HD 208063;S;CYG;CEP
HR 8357;S;CYG;CEP
14/Cep;S;CYG;CEP
HD 210855;S;LAC;CEP
HD 213307;S;LAC;CEP
HD 213470;S;LAC;CEP
ADS 16001;S;LAC;CEP
HR 8778;S;CAS;CEP
HR 8777;S;CAS;CEP
2/Cas;S;CAS;CEP
HD 220819;S;AND;CAS
HR 8990;S;CAS;CEP
HD 224364;S;CAS;CEP
HD 223866;S;CAS;CEP
HR 60;S;CAS;CEP
HR 113;S;CAS;CEP
HR 244;S;CAS;CEP
HR 266;S;CAS;AND
HD 5408A;S;CAS;AND
HD 5408B;S;CAS;AND
ups01/Cas;S;CAS;AND
HD 9353;S;CAS;PER
HD 7902;S;AND;CAS
HR 391;S;CAS;AND
HR 482;S;AND;PER
HD 10806;S;PER;CAS
V773/Cas;S;PER;AND
V440/Per;S;PER;AND
i/Per;S;PER;AND
V551/Per;S;PER;AND
HD 15407;S;CAS;PER
CCDM J02294+5532AB;S;PER;AND
HR 787;S;AND;PER
HR 846;S;PER;CAS
HR 891;S;PER;AND
HR 890;S;PER;AND
ADS 2270;S;PER;AND
HD 21641;S;CAM;PER
HR 1047;S;CAM;PER
HD 20675;S;CAM;PER
HR 1141;S;CAM;PER
HD 24689;S;PER;TRI
HR 7646;S;CYG;LYR
HD 192578;S;CYG;LYR
31 B/Cyg;S;CYG;LYR
omi02/Cyg;S;CYG;DRA
ome01/Cyg;S;CYG;CEP
HD 195710;S;CYG;CEP
ome02/Cyg;S;CYG;CEP
U/Cyg;S;CYG;DRA
HD 196088;S;CYG;DRA
HR 7972;S;CYG;LAC
HD 198513;S;CYG;CEP
HD 198513A;S;CYG;CEP
HD 206267;S;CEP;CYG
HR 8479;S;LAC;CEP
15/Cep;S;CYG;CEP
V442/Cep;S;CYG;CEP
CCDM J21565+5948AB;S;CYG;CEP
CCDM J22514+6142AB;S;CAS;LAC
ADS 16317;S;CAS;LAC
HR 8808;S;CAS;CEP
V649/Cas;S;CAS;CEP
HD 218375;S;CAS;CEP
4/Cas;S;AND;CAS
HR 8886;S;CAS;CEP
V816/Cas;S;CAS;CEP
HD 222407;S;CAS;CEP
BD+61 2533A;S;CAS;CEP
BD+61 2533B;S;CAS;CEP
HD 222275;S;CAS;CEP
V639/Cas;S;CAS;CEP
9/Cas;S;CAS;CEP
HR 237;S;CAS;CEP
V761/Cas;S;CAS;CEP
HR 292;S;CAS;CEP
HD 10332;S;AND;PER
44/Cas;S;AND;PER
HD 12112;S;CAS;PER
5/Per;S;AND;PER
HD 14143;S;PER;AND
V520/Per;S;PER;AND
V480/Per;S;PER;AND
V572/Per;S;CAM;PER
HR 1127;S;CAM;PER
HD 25932;S;PER;CAM
HR 7492;S;CYG;LYR
HR 7495;S;CYG;LYR
HR 7684;S;CYG;DRA
HR 7577;S;CYG;DRA
HR 7755;S;CYG;CEP
e/Cyg;S;DRA;CYG
HR 7791;S;DRA;CEP
HR 7726;S;CEP;CYG
HR 7955;S;DRA;CEP
HD 200575;S;CYG;CEP
HD 200614;S;CYG;CEP
HD 203551;S;CEP;CYG
HD 202214;S;CEP;CYG
V426/Cep;S;CEP;CYG
HR 8153;S;CEP;CYG
V381/Cep;S;CEP;CYG
HR 8399;S;CYG;CEP
HR 8327;S;CYG;CEP
19/Cep;S;CYG;CEP
VV/Cep;S;CYG;CEP
AH/Cep;S;CEP;LAC
HD 220940;S;CAS;CEP
V650/Cas;S;CAS;CEP
HD 4523;S;CAS;CEP
HR 233;S;CAS;CEP
35/Cas;S;CAS;CEP
HD 11092;S;CAS;PER
HR 511;S;CAS;PER
HD 9546;S;CAS;PER
HD 14172;S;PER;CAS
HR 839;S;PER;CAS
HR 964;S;CAM;PER
HR 1046;S;CAM;PER
HD 23552;S;CAM;PER
HR 1371;S;PER;TRI
psi/Cyg;S;DRA;CEP
BD+52 2572A;S;DRA;CEP
HD 191195;S;DRA;CEP
HR 7843;S;CEP;CYG
BD+54 2329A;S;DRA;CEP
CCDM J20185+5524AB;S;DRA;CEP
HR 7827;S;DRA;CEP
HD 198679;S;CEP;CYG
CCDM J20537+5918AB;S;CEP;DRA
HD 199306;S;CEP;DRA
HR 8133;S;CEP;CYG
HD 203374;S;CEP;CYG
HD 207826;S;CEP;DRA
HR 8361;S;CEP;LAC
HR 8384;S;CEP;DRA
HD 208971;S;CEP;DRA
HR 8375;S;CYG;CEP
HD 208141;S;CEP;CYG
HD 212392;S;LAC;CEP
HD 212391;S;LAC;CEP
BD+67 1468B;S;CEP;DRA
BD+67 1468A;S;CEP;DRA
CCDM J22490+6834AB;S;CEP;DRA
HD 216606;S;CAS;CEP
31/Cas;S;CAS;CEP
HD 6840;S;CAS;CEP
HD 5839;S;CAS;CEP
HR 567;S;CAS;PER
55/Cas;S;PER;CAS
HD 16218;S;CAS;PER
HR 860;S;CAS;PER
HD 18757;S;CAS;PER
CCDM J03302+5922AB;S;CAM;PER
HR 1068;S;CAM;PER
ADS 2592;S;CAM;PER
HR 1071;S;CAM;PER
HD 23675;S;CAM;PER
HD 24431;S;CAM;PER
HD 24421;S;CAM;PER
HD 28693;S;PER;AUR
m/Per;S;PER;AUR
V2083/Cyg;S;CYG;DRA
R/Cyg;S;CYG;DRA
HR 7477;S;CYG;DRA
tet/Cyg;S;CYG;DRA
16 B/Cyg;S;CYG;DRA
16 A/Cyg;S;CYG;DRA
HR 7818;S;DRA;CEP
HD 205022;S;CEP;DRA
HD 205741;S;CEP;DRA
HR 8474;S;CEP;DRA
HR 8598;S;CEP;DRA
HR 8595;S;CEP;DRA
HD 220841;S;CAS;CEP
HD 3366;S;CAS;CEP
HD 9165;S;CAS;CEP
HR 861;S;PER;CAS
HR 1033;S;CAM;PER
HD 21903;S;CAS;CAM
HD 21903A;S;CAS;CAM
HR 1112;S;CAM;CAS
HR 1161;S;CAM;PER
HD 25362;S;CAM;PER
b/Per;S;CAM;PER
HD 27673;S;CAM;PER
HD 179959;S;CYG;LYR
HD 179958;S;CYG;LYR
HD 179957;S;CYG;LYR
BD+49 2959;S;CYG;LYR
HR 7311;S;CYG;LYR
HD 182353;S;CYG;DRA
HD 184195;S;DRA;CYG
HD 184170;S;DRA;CYG
HD 185414;S;DRA;CYG
23/Cyg;S;DRA;CYG
HR 7611;S;DRA;CYG
HR 7695;S;DRA;CEP
HD 191940;S;DRA;CYG
68/Dra;S;DRA;CEP
HR 7805;S;DRA;CEP
16/Cep;S;CEP;DRA
HR 8493;S;CEP;DRA
ADS 15764;S;CEP;DRA
HR 9038;S;CAS;CEP
HD 224098;S;CAS;CEP
21/Cas;S;CAS;CEP
40/Cas;S;CAS;CEP
CCDM J01356+7227AB;S;CAS;CEP
BD+70 153A;S;CAS;CEP
BD+70 153B;S;CAS;CEP
HR 967;S;CAM;CAS
HR 985;S;CAM;CAS
HD 22399;S;CAS;CAM
NAME MOAI;S;CAM;CAS
HR 1129;S;CAM;CAS
HD 24409;S;CAM;CAS
HR 1205;S;CAM;CAS
HR 1382;S;CAM;PER
1/Cam;S;PER;CAM
1 B/Cam;S;PER;CAM
2/Cam;S;PER;CAM
STF/566AB;S;PER;CAM
3/Cam;S;PER;CAM
HR 1493;S;PER;CAM
HD 30649;S;PER;AUR
HD 176003;S;LYR;DRA
HR 7154;S;DRA;HER
HR 7229;S;DRA;CYG
HR 7252;S;DRA;CYG
HD 184467;S;DRA;CYG
HR 7500;S;CYG;DRA
HR 7448;S;CYG;DRA
HD 188772;S;DRA;CYG
HD 191700;S;DRA;CEP
e/Dra;S;DRA;CEP
65/Dra;S;DRA;CEP
CCDM J00162+7657AB;S;CEP;CAS
HD 3553;S;CAS;CEP
HR 579;S;CAS;CEP
49/Cas;S;CAS;CEP
V779/Cas;S;CAS;CEP
HD 20273;S;CAS;CAM
HR 1260;S;CAM;CAS
SZ/Cam;S;CAM;CAS
HR 1352;S;CAM;CAS
4/Cam;S;CAM;PER
HR 1515;S;CAM;PER
HD 30136;S;CAM;PER
HD 32416;S;CAM;AUR
HD 32296;S;CAM;AUR
HR 7090;S;DRA;HER
CCDM J18575+5814AB;S;DRA;HER
HR 7361;S;CYG;DRA
HD 217992;S;CEP;CAS
BD+78 1;S;CEP;UMI
BD+78 1B;S;CEP;UMI
HD 7505;S;CAS;CEP
HD 9899;S;CAS;CEP
47/Cas;S;CAS;CEP
HD 12927;S;CEP;CAS
HD 19615;S;CAS;CAM
HD 22912;S;CAM;CEP
HD 28342;S;CAM;CEP
HD 26669;S;CAM;CAS
HR 1486;S;PER;AUR
5/Cam;S;CAM;PER
HD 32903;S;CAM;AUR
V390/Aur;S;CAM;AUR
HR 1736;S;CAM;AUR
HD 34903;S;CAM;AUR
HR 6983;S;DRA;HER
BD+52 2258;S;DRA;HER
HD 172712;S;DRA;HER
HD 172713;S;DRA;HER
c/Dra;S;DRA;HER
CCDM J18443+6103AB;S;DRA;HER
HR 7191;S;DRA;UMI
HD 181043;S;DRA;CYG
HD 185713;S;DRA;CEP
HD 186063;S;DRA;UMI
69/Dra;S;DRA;CEP
HR 8423;S;CEP;DRA
HD 215318;S;UMI;CEP
HR 8702;S;UMI;CEP
U/Cep;S;CAS;CEP
HD 12543;S;CEP;CAS
HR 906;S;CEP;CAM
HR 881;S;CEP;CAS
HR 961;S;CAS;CAM
HR 1401;S;CAM;CEP
HR 1527;S;CAM;AUR
HD 31151;S;AUR;CAM
HD 32893;S;CAM;AUR
12/Cam;S;CAM;AUR
HR 1593;S;CAM;AUR
16/Cam;S;CAM;AUR
R/Aur;S;CAM;AUR
BD+49 1364;S;AUR;CAM
b/Dra;S;DRA;HER
HD 172825;S;DRA;HER
HD 172923;S;DRA;UMI
HR 6979;S;DRA;UMI
HR 7199;S;DRA;UMI
74/Dra;S;UMI;CEP
HD 194375;S;CEP;DRA
HD 196565;S;CEP;DRA
75/Dra;S;UMI;CEP
V377/Cep;S;CEP;CAS
HD 5621;S;CAS;CEP
HD 20084;S;CEP;CAS
HR 1230;S;CAM;CEP
HR 1491;S;CAM;CEP
HR 1589;S;CAM;CEP
HR 1925;S;CAM;AUR
HR 6792;S;HER;LYR
HR 6753;S;HER;DRA
HR 6849;S;HER;DRA
HD 173831;S;DRA;UMI
40/Dra;S;DRA;UMI
41/Dra;S;DRA;UMI
HR 7425;S;DRA;UMI
HR 1686;S;CAM;CEP
HR 1650;S;CAM;CEP
HR 1853;S;CAM;CAS
HD 38475;S;CAM;AUR
19/Cam;S;CAM;AUR
CCDM J05491+6248AB;S;CAM;AUR
29/Cam;S;CAM;AUR
HD 40143;S;AUR;CAM
HD 164059;S;HER;DRA
30/Dra;S;DRA;HER
ksi/Dra;S;DRA;HER
HD 162898;S;DRA;UMI
f/Dra;S;UMI;DRA
psi01 A/Dra;S;UMI;DRA
psi01 B/Dra;S;UMI;DRA
HD 42951;S;CAM;CEP
HD 44472;S;CAM;LYN
HD 40034;S;CAM;AUR
40/Cam;S;LYN;CAM
HR 2123;S;AUR;CAM
ADS 4655;S;AUR;CAM
41 A/Aur;S;LYN;AUR
41 B/Aur;S;LYN;AUR
41/Aur;S;LYN;AUR
HR 6641;S;DRA;HER
nu.01/Dra;S;HER;DRA
nu.02/Dra;S;HER;DRA
HR 6560;S;DRA;HER
26 A/Dra;S;DRA;UMI
HD 151746;S;UMI;DRA
HD 152303;S;UMI;DRA
HR 3082;S;CAM;UMA
HR 2581;S;LYN;CAM
HD 47659;S;LYN;AUR
4/Lyn;S;LYN;CAM
8/Lyn;S;LYN;AUR
10/Lyn;S;LYN;AUR
6/Lyn;S;LYN;AUR
HD 45175;S;LYN;CAM
HD 156162;S;HER;DRA
HD 156890;S;DRA;HER
20/Dra;S;UMI;DRA
pi.02/UMi;S;UMI;DRA
HD 139777;S;UMI;CAM
HD 128642;S;UMI;CAM
HR 4892;S;DRA;CAM
HR 4639;S;DRA;CAM
HR 4893;S;DRA;CAM
HD 50904;S;LYN;CAM
ADS 5400;S;LYN;AUR
CCDM J06462+5926B;S;LYN;AUR
14/Lyn;S;LYN;AUR
HR 2486;S;LYN;AUR
HR 2485;S;LYN;AUR
HR 6399;S;HER;DRA
HR 6383;S;DRA;HER
mu/Dra;S;DRA;HER
mu/Dra;S;DRA;HER
mu/Dra;S;DRA;HER
HD 145309;S;UMI;DRA
8/UMi;S;UMI;DRA
HD 132698;S;UMI;CAM
4/UMi;S;UMI;DRA
HR 5009;S;UMI;CAM
HD 69054;S;CAM;UMA
HR 3352;S;CAM;CEP
HR 3236;S;CAM;UMA
HD 49902;S;LYN;AUR
HR 6237;S;DRA;HER
CCDM J16238+6142AB;S;DRA;UMI
5/UMi;S;UMI;CAM
HD 119702;S;UMI;CAM
CCDM J09379+7305AB;S;DRA;CAM
IDS 07377+6418;S;CAM;LYN
HD 58917;S;LYN;CAM
47/Cam;S;CAM;LYN
19 A/Lyn;S;CAM;LYN
19 B/Lyn;S;CAM;LYN
HR 2644;S;LYN;AUR
BD+52 1165B;S;LYN;AUR
CCDM J07057+5245AB;S;LYN;AUR
HR 6286;S;HER;DRA
42/Her;S;HER;DRA
17 A/Dra;S;DRA;HER
17 B/Dra;S;DRA;HER
HR 6036;S;DRA;HER
HR 5073;S;UMI;DRA
CCDM J13048+7301AB;S;UMI;DRA
HD 103246;S;DRA;CAM
HR 3112;S;CAM;LYN
53/Cam;S;LYN;CAM
ADS 6004;S;LYN;CAM
HR 6150;S;DRA;HER
PX/Dra;S;BOO;DRA
HD 126028;S;DRA;UMI
HD 121146;S;DRA;UMI
HR 4021;S;DRA;CAM
HD 94132;S;DRA;CAM
sig02/UMa;S;UMA;LYN
sig02 A/UMa;S;UMA;LYN
HR 3221;S;UMA;CAM
HD 66286;S;CAM;LYN
HD 68771;S;UMA;CAM
HR 2844;S;LYN;AUR
BD+48 1538A;S;LYN;AUR
HR 6162;S;HER;DRA
BD+46 2169A;S;CRB;HER
IDS 15485+5312;S;BOO;DRA
HR 5887;S;BOO;DRA
HD 138367;S;BOO;DRA
HD 115061;S;DRA;UMI
HD 115136;S;DRA;UMI
4/Dra;S;DRA;UMA
HR 3859;S;UMA;DRA
28/UMa;S;UMA;DRA
h/UMa;S;DRA;UMA
c/UMa;S;UMA;LYN
HR 2969;S;LYN;AUR
HR 5818;S;BOO;DRA
HD 137588;S;BOO;DRA
HD 130173;S;DRA;BOO
DL/Dra;S;DRA;BOO
i/Dra;S;DRA;UMA
HR 5074;S;DRA;UMA
HR 3911;S;UMA;LYN
27/Lyn;S;CAM;LYN
CC/Lyn;S;LYN;AUR
HR 6050;S;HER;CRB
14/Her;S;HER;BOO
HR 5715;S;BOO;DRA
HD 135944;S;BOO;DRA
HD 132910;S;BOO;DRA
HD 124319;S;BOO;UMA
HR 4974;S;UMI;DRA
HD 113337;S;UMI;DRA
HR 4727;S;DRA;UMA
HR 4610;S;DRA;UMA
CCDM J11388+6421AB;S;DRA;UMA
ups/UMa;S;UMA;LYN
HD 138302;S;BOO;CRB
HR 5537;S;BOO;DRA
HD 125193;S;UMA;BOO
HR 5372;S;UMA;BOO
HR 5085;S;UMA;DRA
HR 4840;S;CVN;UMA
HR 4867;S;CVN;UMA
HR 4439;S;DRA;UMA
GJ 431.1;S;DRA;UMA
HD 91948;S;UMA;LYN
HR 3922;S;UMA;LYN
MCC 541;S;LYN;UMA
HD 68562;S;LYN;CNC
k/Boo;S;BOO;DRA
BX/Boo;S;BOO;DRA
i/Boo;S;BOO;DRA
i/Boo;S;BOO;DRA
i/Boo;S;BOO;DRA
39/Boo;S;BOO;DRA
BD+49 2326A;S;BOO;DRA
BD+49 2326B;S;BOO;DRA
kap01/Boo;S;BOO;UMA
tet/Boo;S;BOO;DRA
HD 122200;S;UMA;CVN
84/UMa;S;UMA;CVN
zet02/UMa;S;UMA;CVN
zet01/UMa;S;UMA;CVN
HD 115043;S;UMA;CVN
78/UMa;S;UMA;DRA
78 A/UMa;S;UMA;DRA
36/UMa;S;UMA;LYN
HR 3725;S;LYN;UMA
HR 3697;S;LYN;UMA
tet/UMa;S;UMA;LYN
HD 80608;S;LYN;UMA
HR 3287;S;LYN;GEM
nu.02/Boo;S;BOO;CRB
HD 139341;S;BOO;CRB
HR 5612;S;BOO;CVN
HR 4917;S;UMA;CVN
HD 86942;S;LMI;UMA
CCDM J13377+5043AB;S;CVN;UMA
HR 5148;S;CVN;UMA
7/CVn;S;CVN;UMA
HR 4363;S;UMA;LYN
HR 4098;S;LMI;UMA
HD 88230;S;LMI;UMA
HR 3743;S;LMI;LYN
10/UMa;S;LYN;UMA
10 A/UMa;S;LYN;UMA
10 B/UMa;S;LYN;UMA
HD 128092;S;BOO;UMA
HD 92787;S;LMI;UMA
HR 4044;S;LMI;UMA
HR 3586;S;LYN;UMA
HD 121247;S;CVN;UMA
HR 4945;S;CVN;UMA
DN/UMa;S;UMA;COM
65 D/UMa;S;UMA;COM
HD 101177;S;UMA;LMI
HD 89269;S;LMI;UMA
A/Hya;S;LYN;LMI
CCDM J09210+3811AB;S;LYN;LMI
BD+38 2025A;S;LYN;LMI
BD+38 2025B;S;LYN;LMI
HR 3566;S;LYN;CNC
HD 18715;S;PER;TRI
52/Ari;S;ARI;PER
52 A/Ari;S;ARI;PER
50/Ari;S;ARI;TRI
HR 935;S;CET;ERI
rho02/Eri;S;CET;ERI
HR 913;S;CET;ERI
BD+35 668s;S;PER;ARI
V423/Per;S;PER;TRI
HR 975;S;PER;TRI
HD 20078;S;ARI;PER
tau01/Ari;S;ARI;TAU
HD 20716;S;ARI;TAU
HR 952;S;ARI;CET
EL/Cet;S;CET;TAU
kap01/Cet;S;CET;TAU
94 A/Cet;S;CET;ERI
95/Cet;S;CET;TAU
94/Cet;S;CET;ERI
HR 955;S;CET;ERI
CCDM J03160-0555AB;S;CET;ERI
14/Eri;S;CET;ERI
ADS 2465;S;ERI;CET
HD 20911;S;ERI;CET
tau04/Eri;S;ERI;CET
alf/For;S;FOR;ERI
CCDM J03245+3332AB;S;ARI;PER
UX/Ari;S;ARI;TAU
HD 21743;S;ARI;TAU
HD 21743B;S;ARI;TAU
66/Ari;S;ARI;TAU
HD 21437;S;ARI;TAU
HR 1036;S;ARI;TAU
HD 21915;S;ARI;TAU
HD 21524;S;ARI;TAU
ksi/Tau;S;TAU;ARI
HR 1023;S;CET;TAU
HD 21019;S;CET;TAU
chi03/For;S;HOR;ERI
IX/Per;S;TAU;PER
o/Per;S;TAU;PER
HD 22963;S;TAU;PER
BD+31 642A;S;TAU;PER
BD+31 642B;S;TAU;PER
HD 23245;S;TAU;ARI
HD 23257;S;TAU;ARI
7/Tau;S;ARI;TAU
17/Tau;S;TAU;ARI
16/Tau;S;TAU;ARI
HR 1110;S;TAU;ARI
HD 22878;S;TAU;ERI
HR 1099;S;TAU;ERI
HR 1125;S;ERI;CET
20/Eri;S;ERI;FOR
HR 1093;S;FOR;ERI
HR 1095;S;FOR;ERI
h/Eri;S;ERI;FOR
HD 23922;S;TAU;PER
HR 1163;S;PER;TAU
HR 1191;S;PER;TAU
ADS 2843;S;PER;TAU
X/Per;S;TAU;PER
q/Tau;S;TAU;ARI
21/Tau;S;TAU;ARI
22/Tau;S;TAU;ARI
24/Tau;S;TAU;ARI
20/Tau;S;TAU;ARI
HD 23568;S;TAU;ARI
HR 1188;S;TAU;ARI
HD 23873;S;TAU;ARI
HD 23410;S;TAU;ARI
23/Tau;S;TAU;ARI
27/Tau;S;TAU;ARI
HD 23964;S;TAU;ARI
28/Tau;S;TAU;ARI
HD 24496;S;TAU;ARI
e/Tau;S;TAU;ARI
HD 23990;S;ERI;TAU
u/Tau;S;TAU;ERI
31/Tau;S;ERI;TAU
HD 23992;S;ERI;TAU
HD 24325;S;ERI;TAU
32 A/Eri;S;ERI;TAU
32 B/Eri;S;ERI;TAU
ADS 2850;S;ERI;TAU
ADS 2832;S;ERI;TAU
HR 1206;S;FOR;ERI
HIP 17797;S;FOR;ERI
HD 24745;S;ERI;HOR
HR 1219;S;ERI;HOR
ADS 2888;S;PER;TAU
HR 1229;S;PER;TAU
ksi/Per;S;PER;TAU
AG/Per;S;PER;TAU
36/Tau;S;TAU;ARI
HD 25556;S;TAU;ARI
HD 25201;S;TAU;ARI
39/Tau;S;TAU;ARI
HR 1238;S;TAU;ARI
HR 1243;S;ERI;TAU
HD 25477;S;TAU;ERI
HD 26040;S;ERI;TAU
HD 26087;S;ERI;FOR
HD 25535;S;ERI;HOR
HD 26161;S;PER;TAU
HD 26128;S;TAU;ARI
51/Tau;S;TAU;ARI
ome02/Tau;S;TAU;ARI
HR 1280;S;TAU;ARI
48/Tau;S;TAU;ARI
HR 1279;S;TAU;ARI
HR 1308;S;TAU;ERI
46/Tau;S;TAU;ERI
BD+07 617A;S;TAU;ERI
HR 1322;S;TAU;ERI
45/Tau;S;ERI;TAU
HR 1321;S;TAU;ERI
HD 26573;S;ERI;TAU
HD 26584;S;ERI;TAU
omi02/Eri;S;ERI;TAU
GW/Eri;S;ERI;FOR
HD 26757;S;ERI;CAE
HD 26428;S;ERI;FOR
ups04/Eri;S;CAE;ERI
54/Per;S;TAU;PER
56/Per;S;PER;TAU
HR 1406;S;PER;TAU
ADS 3179;S;TAU;ARI
62/Tau;S;TAU;ARI
kap01/Tau;S;TAU;ARI
kap02/Tau;S;TAU;ARI
HR 1403;S;TAU;ARI
CCDM J04224+2049AB;S;TAU;ARI
HR 1375;S;TAU;ARI
ups/Tau;S;TAU;ARI
HD 28150;S;TAU;ARI
del02/Tau;S;TAU;ARI
del03/Tau;S;TAU;ARI
HD 28406;S;TAU;ARI
HD 28363;S;TAU;ARI
70/Tau;S;TAU;ARI
tet01/Tau;S;TAU;ARI
71/Tau;S;TAU;ARI
tet02/Tau;S;TAU;ARI
HU/1080A;S;TAU;ARI
55/Tau;S;TAU;ARI
h/Tau;S;TAU;ARI
HR 1358;S;TAU;ARI
60/Tau;S;TAU;ARI
HD 27762;S;TAU;ARI
HR 1402;S;TAU;ARI
r/Tau;S;ERI;TAU
BD+09 570A;S;ERI;TAU
HD 27516;S;ERI;TAU
HR 1366;S;ERI;TAU
HD 28053;S;ERI;TAU
HD 27528;S;ERI;FOR
CCDM J04279-2130AB;S;ERI;CAE
ADS 3159;S;ERI;FOR
GJ 168.3;S;ERI;FOR
GJ 168.3;S;ERI;FOR
HR 1410;S;ERI;FOR
HR 1359;S;CAE;ERI
HR 1386;S;CAE;ERI
HR 1398;S;CAE;ERI
58/Per;S;PER;AUR
HD 28503;S;TAU;AUR
HR 1419;S;PER;TAU
HR 1445;S;AUR;PER
CCDM J04385+2656AB;S;AUR;PER
BD+26 731A;S;AUR;PER
BD+26 731B;S;AUR;PER
HD 28976;S;TAU;AUR
HR 1455;S;TAU;ARI
sig02/Tau;S;TAU;ORI
HR 1427;S;TAU;ARI
HD 28568;S;TAU;ARI
89/Tau;S;TAU;ORI
80/Tau;S;TAU;ARI
83/Tau;S;TAU;ARI
sig01/Tau;S;TAU;ORI
HR 1480;S;TAU;ORI
c/Eri;S;ERI;TAU
HR 1462;S;ERI;TAU
HR 1441;S;TAU;ERI
46/Eri;S;TAU;ERI
ADS 3318;S;ERI;TAU
HR 1460;S;ERI;TAU
HR 1483;S;ERI;ORI
HR 1438;S;CET;PSC
l/Eri;S;ERI;FOR
HR 1439;S;CAE;ERI
HD 30090;S;PER;AUR
HR 1528;S;AUR;TAU
HR 1490;S;AUR;PER
i/Tau;S;TAU;AUR
96/Tau;S;TAU;ORI
HD 30869;S;TAU;ORI
HR 1519;S;TAU;ORI
HR 1507;S;TAU;ORI
HD 30810;S;TAU;ORI
HD 29819;S;ORI;TAU
pi.03/Ori;S;ORI;TAU
HS/Eri;S;ERI;ORI
DW/Eri;S;ERI;ORI
55/Eri;S;ERI;ORI
HD 31142;S;CAE;ERI
HR 1559;S;CAE;ERI
HR 1557;S;PIC;CAE
5/Aur;S;AUR;TAU
HD 31806;S;TAU;AUR
HD 32092;S;TAU;ORI
k/Tau;S;TAU;AUR
99/Tau;S;TAU;AUR
101/Tau;S;TAU;ORI
HR 1600;S;TAU;ORI
g/Ori;S;TAU;ORI
omi02/Ori;S;TAU;ORI
pi.01/Ori;S;TAU;ORI
V1834/Ori;S;TAU;ORI
HR 1610;S;ERI;ORI
HD 32273;S;ERI;ORI
HR 1596;S;ERI;LEP
HD 32526;S;ERI;LEP
HD 31297;S;ERI;LEP
HD 31768;S;ERI;LEP
b/Eri;S;ERI;LEP
63/Eri;S;ERI;LEP
HR 1604;S;ERI;LEP
HD 31925A;S;ERI;LEP
HR 1639;S;AUR;TAU
HD 33632;S;AUR;TAU
HD 33203B;S;AUR;TAU
HD 33185;S;TAU;AUR
HD 33204;S;TAU;AUR
HD 33252;S;TAU;AUR
V1154/Tau;S;TAU;ORI
CCDM J05055+1948AB;S;TAU;ORI
105/Tau;S;TAU;ORI
m/Tau;S;TAU;ORI
GJ 188;S;TAU;ORI
GJ 188;S;TAU;ORI
15/Ori;S;TAU;ORI
13/Ori;S;TAU;ORI
h/Ori;S;TAU;ORI
i/Ori;S;TAU;ORI
ADS 3712;S;TAU;ORI
BD+08 866A;S;TAU;ORI
HD 33340;S;TAU;ORI
HD 33236;S;ERI;ORI
HR 1701;S;ERI;ORI
ADS 3799;S;ERI;ORI
V1085/Ori;S;ERI;ORI
CCDM J05118+0102AB;S;ERI;ORI
HR 1703;S;ERI;ORI
HD 32622;S;ERI;LEP
CCDM J05147-0704AB;S;ERI;ORI
HR 1671;S;ERI;ORI
HD 33095;S;LEP;CAE
gam02/Cae;S;CAE;COL
HD 33473;S;PIC;CAE
IDS 05053-4121;S;PIC;CAE
HR 1738;S;AUR;PER
HD 34656;S;TAU;AUR
HD 34078;S;AUR;TAU
HR 1779;S;TAU;AUR
18/Aur;S;AUR;TAU
14/Aur;S;TAU;AUR
108/Tau;S;ORI;TAU
CD/Tau;S;ORI;TAU
HR 1741;S;TAU;ORI
ADS 3962;S;ORI;TAU
HR 1803;S;ORI;ERI
psi01/Ori;S;ORI;ERI
HR 1764;S;ORI;ERI
HR 1800;S;ORI;ERI
HR 1782;S;ORI;ERI
CCDM J05239-0052A;S;ORI;ERI
TYC 4757-1588-2;S;ORI;ERI
HD 35456;S;ORI;ERI
HD 34880;S;ORI;ERI
HR 1778;S;ORI;ERI
HD 34527;S;ORI;ERI
HD 34721;S;LEP;ORI
HR 1754;S;LEP;ORI
HR 1753;S;LEP;ORI
HR 1812;S;ORI;LEP
IDS 05162-2120;S;COL;LEP
HR 1771;S;COL;LEP
HD 35163;S;COL;LEP
HD 35811;S;COL;LEP
HR 1772;S;COL;PIC
HD 34358;S;COL;LEP
HR 1825;S;AUR;TAU
HD 35681;S;TAU;AUR
HD 35921;S;TAU;AUR
BD+25 839B;S;TAU;ORI
118/Tau;S;TAU;ORI
CCDM J05371+2656AB;S;TAU;AUR
BD+26 870A;S;TAU;AUR
HR 1889;S;TAU;ORI
o/Tau;S;TAU;ORI
HD 37013;S;TAU;ORI
HD 35985;S;TAU;ORI
BD+16 794B;S;TAU;ORI
HR 1847;S;TAU;ORI
HD 35956;S;TAU;ORI
HR 1883;S;TAU;ORI
phi01/Ori;S;TAU;ORI
BD+05 939A;S;TAU;ORI
